Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.06994369,0.11251773,0.20435783,0.15976658,0.17611343,0.12747561,0.16197160,0.21788734,0.21527958,0.22802965,0.14462320,0.17112633,0.15991511,0.16492259,0.15964678,0.15689419,0.12829578,0.10590694,0.09784096,0.09778728
CLL_SUB_111,0.18693640,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718,0.18653718
COIL20,0.58296513,0.63371703,0.66622502,0.68994356,0.70272600,0.69864997,0.72748838,0.73340941,0.74868075,0.74184632,0.74033537,0.75053190,0.75512679,0.75513183,0.74848796,0.75530789,0.75177646,0.75836532,0.76101366,0.75056680
Carcinom,0.62332542,0.61198483,0.65010737,0.69614532,0.71771936,0.71071892,0.73266095,0.74103753,0.74144073,0.73452520,0.71695141,0.73170906,0.72472345,0.75359117,0.74135753,0.74667092,0.72790533,0.71138533,0.72881669,0.72473523
GLIOMA,0.23366454,0.30542129,0.37823081,0.36373017,0.40525591,0.40855859,0.38220225,0.37957486,0.41484655,0.42249041,0.42662858,0.41175209,0.43013658,0.46802217,0.39683349,0.38312678,0.43562336,0.44269119,0.44172488,0.45702857
GLI_85,0.05551939,0.08888105,0.04359936,0.05034260,0.07865209,0.04446358,0.07536016,0.09977730,0.09533614,0.09918787,0.06909333,0.10568884,0.10231408,0.07800318,0.07845367,0.08002870,0.07853817,0.07740649,0.08215825,0.09567569
Isolet,0.39700855,0.42410349,0.42002273,0.50029500,0.53655711,0.55536898,0.56079038,0.58621854,0.62725495,0.64340946,0.64853067,0.66828131,0.67893238,0.67304689,0.69653905,0.69813607,0.69775064,0.69800870,0.72042568,0.71158725
ORL,0.58385082,0.60978605,0.64609777,0.66956389,0.68466319,0.70169022,0.70372481,0.70355645,0.71495260,0.72358473,0.73467593,0.72909110,0.72874729,0.73962706,0.73030289,0.73053599,0.74171884,0.74450163,0.74327968,0.73655709
Prostate_GE,0.04087910,0.04798293,0.04702224,0.04702224,0.03693083,0.03551320,0.03507328,0.04418955,0.05152328,0.05772662,0.06057856,0.04014798,0.04410294,0.04410294,0.04647992,0.04647992,0.04647992,0.04647992,0.04647992,0.04647992
