Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.78390476,0.76638095,0.91523810,0.92800000,0.94171429,0.95152381,0.95104762,0.94009524,0.94857143,0.96247619,0.95800000,0.95152381,0.95552381,0.95276190,0.95000000,0.95819048,0.96542857,0.96533333,0.96676190,0.96657143
CLL_SUB_111,0.64166008,0.64162055,0.69332016,0.68695652,0.67549407,0.68924901,0.65695652,0.64241107,0.65249012,0.64197628,0.65150198,0.64561265,0.63901186,0.64739130,0.66782609,0.64162055,0.64976285,0.67308300,0.65347826,0.65158103
COIL20,0.67333333,0.77312500,0.81916667,0.85479167,0.89930556,0.90937500,0.91826389,0.94368056,0.94868056,0.94805556,0.96368056,0.96347222,0.96701389,0.97291667,0.97625000,0.97854167,0.97875000,0.98208333,0.98236111,0.98409722
Carcinom,0.79099160,0.83910924,0.85178151,0.86557983,0.86957983,0.88048739,0.87359664,0.87653782,0.88394958,0.87011765,0.88221849,0.88053782,0.88398319,0.88855462,0.88917647,0.87769748,0.88455462,0.89201681,0.89267227,0.89089076
GLIOMA,0.40800000,0.64200000,0.64600000,0.73400000,0.72000000,0.70400000,0.76000000,0.77200000,0.73400000,0.73600000,0.72800000,0.76000000,0.77200000,0.75800000,0.76200000,0.75800000,0.75800000,0.76400000,0.76800000,0.79800000
GLI_85,0.83529412,0.82823529,0.82470588,0.82352941,0.82941176,0.83529412,0.83647059,0.84941176,0.82941176,0.83764706,0.84117647,0.85058824,0.85411765,0.85294118,0.84588235,0.84117647,0.85058824,0.84235294,0.85764706,0.85176471
Isolet,0.19397436,0.29185897,0.38967949,0.43429487,0.44750000,0.52448718,0.52628205,0.55083333,0.66564103,0.67647436,0.68461538,0.70955128,0.70397436,0.70935897,0.74397436,0.75423077,0.75320513,0.75993590,0.78467949,0.79512821
ORL,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000
Prostate_GE,0.79409524,0.84409524,0.86885714,0.87385714,0.87966667,0.86985714,0.87380952,0.86890476,0.86385714,0.87380952,0.87557143,0.87680952,0.88547619,0.87466667,0.86866667,0.87452381,0.87100000,0.87490476,0.87471429,0.86476190
SMK_CAN_187,0.72519203,0.71480797,0.71450925,0.70159317,0.69800853,0.69618777,0.69348506,0.68394026,0.69032717,0.67692745,0.67810811,0.68512091,0.68886202,0.68285917,0.67916074,0.67449502,0.68076814,0.68024182,0.68664296,0.68176387
TOX_171,0.64682353,0.70005042,0.74393277,0.73341176,0.76203361,0.74910924,0.75494118,0.73515966,0.75025210,0.75810084,0.74964706,0.76263866,0.75378151,0.77613445,0.76794958,0.77843697,0.76677311,0.75273950,0.77084034,0.76141176
Yale,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606,0.06060606
arcene,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000,0.56000000
colon,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385,0.64615385
