Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.67083333,0.69861111,0.67500000,0.68611111,0.69444444,0.70138889,0.70277778,0.68750000,0.67916667,0.67916667,0.71666667,0.71666667,0.72222222,0.71388889,0.72361111,0.72500000,0.73194444,0.69305556,0.73055556,0.72638889
CLL_SUB_111,0.52252252,0.52252252,0.52252252,0.52252252,0.52612613,0.52522523,0.52612613,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252
COIL20,0.50326389,0.52729167,0.55604167,0.59423611,0.56020833,0.57333333,0.57437500,0.59722222,0.61743056,0.59833333,0.60312500,0.62493056,0.61576389,0.64520833,0.60138889,0.61520833,0.62534722,0.61965278,0.61333333,0.61534722
Carcinom,0.54367816,0.52988506,0.56264368,0.59942529,0.58793103,0.58735632,0.61551724,0.62586207,0.64137931,0.62413793,0.58965517,0.62643678,0.65287356,0.62528736,0.63735632,0.62126437,0.61896552,0.64770115,0.64885057,0.63908046
GLIOMA,0.62800000,0.67600000,0.64800000,0.62000000,0.64200000,0.64600000,0.63600000,0.63000000,0.59200000,0.60000000,0.58800000,0.58800000,0.58400000,0.58200000,0.57600000,0.56600000,0.58200000,0.58400000,0.58000000,0.58000000
GLI_85,0.58235294,0.58235294,0.61764706,0.61529412,0.63764706,0.61058824,0.60941176,0.62705882,0.62588235,0.63529412,0.65176471,0.62823529,0.64117647,0.64941176,0.65294118,0.66117647,0.65647059,0.66352941,0.66588235,0.64823529
Isolet,0.20570513,0.21871795,0.22333333,0.24762821,0.27294872,0.29743590,0.29416667,0.32185897,0.32878205,0.33333333,0.32750000,0.35006410,0.38358974,0.38685897,0.38980769,0.36121795,0.35935897,0.37666667,0.36737179,0.37519231
ORL,0.38425000,0.44650000,0.46700000,0.51200000,0.51700000,0.51375000,0.51800000,0.51350000,0.51625000,0.51650000,0.52525000,0.52100000,0.52975000,0.52100000,0.53725000,0.52675000,0.55125000,0.53650000,0.53550000,0.55750000
Prostate_GE,0.58823529,0.59803922,0.61274510,0.62254902,0.61568627,0.61274510,0.61764706,0.61176471,0.61764706,0.61274510,0.61274510,0.61274510,0.61274510,0.60784314,0.60784314,0.60196078,0.60196078,0.60196078,0.60686275,0.60490196
SMK_CAN_187,0.51122995,0.52673797,0.52513369,0.51925134,0.51764706,0.51871658,0.51871658,0.51122995,0.50802139,0.51657754,0.51122995,0.51122995,0.51176471,0.51336898,0.51336898,0.51336898,0.51336898,0.51336898,0.51336898,0.51336898
TOX_171,0.32865497,0.34035088,0.33859649,0.34035088,0.34619883,0.34035088,0.34444444,0.34210526,0.34385965,0.34619883,0.34619883,0.34035088,0.34093567,0.34035088,0.35087719,0.35438596,0.38011696,0.35672515,0.38771930,0.40233918
Yale,0.37454545,0.38303030,0.36909091,0.35939394,0.35939394,0.35030303,0.36000000,0.36545455,0.34848485,0.35575758,0.37212121,0.37393939,0.38727273,0.38787879,0.37696970,0.38484848,0.38666667,0.37757576,0.39151515,0.38909091
arcene,0.56150000,0.55800000,0.56150000,0.56050000,0.55800000,0.55900000,0.56200000,0.55650000,0.55800000,0.55700000,0.55200000,0.55600000,0.55500000,0.54750000,0.54950000,0.54900000,0.55250000,0.55050000,0.55000000,0.54200000
colon,0.63387097,0.55806452,0.54354839,0.56935484,0.55645161,0.54677419,0.54354839,0.52258065,0.53870968,0.52903226,0.52258065,0.53709677,0.53387097,0.54516129,0.54354839,0.54838710,0.54354839,0.55161290,0.53870968,0.54838710
gisette,0.50052857,0.50040000,0.50031429,0.50044286,0.50022857,0.50028571,0.50050000,0.50041429,0.50025714,0.50045714,0.50050000,0.50114286,0.50061429,0.50060000,0.50120000,0.50062857,0.50130000,0.50090000,0.50168571,0.50061429
leukemia,0.60000000,0.73055556,0.75972222,0.73055556,0.70694444,0.70138889,0.67777778,0.67222222,0.67083333,0.66666667,0.66666667,0.65694444,0.66250000,0.66250000,0.66250000,0.65555556,0.63611111,0.62777778,0.61666667,0.63333333
lung,0.59162562,0.50443350,0.65024631,0.61576355,0.67142857,0.67487685,0.67635468,0.66600985,0.61871921,0.67044335,0.68522167,0.66108374,0.65320197,0.66600985,0.65665025,0.62068966,0.66798030,0.65665025,0.66896552,0.63349754
lung_discrete,0.39726027,0.47671233,0.49589041,0.53561644,0.56301370,0.56986301,0.59178082,0.58493151,0.60136986,0.62876712,0.61917808,0.64109589,0.64383562,0.64383562,0.67945205,0.67808219,0.59726027,0.61506849,0.63287671,0.66575342
madelon,0.50765385,0.51050000,0.53407692,0.53196154,0.53169231,0.53115385,0.53200000,0.53438462,0.53365385,0.53426923,0.53511538,0.53519231,0.53438462,0.53423077,0.53442308,0.53553846,0.53542308,0.53630769,0.53600000,0.53557692
orlraws10P,0.72000000,0.70800000,0.76000000,0.75600000,0.76700000,0.76200000,0.76000000,0.76600000,0.75800000,0.76300000,0.77200000,0.74500000,0.76300000,0.76300000,0.74500000,0.75700000,0.75600000,0.75700000,0.74700000,0.75500000
pixraw10P,0.77400000,0.75700000,0.77800000,0.80300000,0.78900000,0.82000000,0.81200000,0.81000000,0.80500000,0.78900000,0.78500000,0.81300000,0.79600000,0.80400000,0.79300000,0.79100000,0.79300000,0.78800000,0.79800000,0.79500000
warpAR10P,0.27846154,0.28769231,0.29230769,0.26769231,0.25153846,0.24615385,0.23692308,0.23000000,0.23846154,0.24000000,0.23461538,0.23692308,0.22230769,0.23846154,0.22923077,0.22769231,0.22384615,0.21769231,0.22230769,0.22153846
warpPIE10P,0.29047619,0.27047619,0.28380952,0.27380952,0.25904762,0.25523810,0.25952381,0.25952381,0.26000000,0.26142857,0.26952381,0.25714286,0.24523810,0.25714286,0.26000000,0.25571429,0.25095238,0.25761905,0.25857143,0.26333333
