Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.61388889,0.64722222,0.66805556,0.65277778,0.65277778,0.63194444,0.66527778,0.65416667,0.68194444,0.65972222,0.66388889,0.64861111,0.64722222,0.64583333,0.66527778,0.66388889,0.66250000,0.67777778,0.69305556,0.69166667
CLL_SUB_111,0.50360360,0.50810811,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.50630631,0.52342342,0.52342342,0.50630631,0.50630631,0.49279279,0.49279279,0.49279279
COIL20,0.41979167,0.44673611,0.43625000,0.48659722,0.51250000,0.50645833,0.53388889,0.54777778,0.55062500,0.53666667,0.55090278,0.55986111,0.54881944,0.57381944,0.54479167,0.56527778,0.56020833,0.56263889,0.56520833,0.56791667
Carcinom,0.55229885,0.67011494,0.66724138,0.69425287,0.70919540,0.70574713,0.69482759,0.71666667,0.69482759,0.70287356,0.65287356,0.66494253,0.71149425,0.69080460,0.68793103,0.67241379,0.66609195,0.70862069,0.69540230,0.69310345
GLIOMA,0.40600000,0.45400000,0.44600000,0.45200000,0.44600000,0.44800000,0.44400000,0.43800000,0.44800000,0.44800000,0.43800000,0.44200000,0.44000000,0.44000000,0.43800000,0.42600000,0.43200000,0.45600000,0.45400000,0.45600000
GLI_85,0.69529412,0.68588235,0.71647059,0.71882353,0.71058824,0.71176471,0.71176471,0.71411765,0.71411765,0.71411765,0.69294118,0.69294118,0.68941176,0.68588235,0.68705882,0.68705882,0.69058824,0.69058824,0.69411765,0.69411765
Isolet,0.18057692,0.22089744,0.22467949,0.24032051,0.23589744,0.27826923,0.29602564,0.30679487,0.35942308,0.35512821,0.36250000,0.37000000,0.36217949,0.36147436,0.35532051,0.36615385,0.37993590,0.39525641,0.39230769,0.40602564
ORL,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000,0.02500000
Prostate_GE,0.59803922,0.59705882,0.59117647,0.58235294,0.58823529,0.58823529,0.58823529,0.58333333,0.58235294,0.57843137,0.57843137,0.57843137,0.57843137,0.57941176,0.57843137,0.57843137,0.57843137,0.57843137,0.57843137,0.57843137
SMK_CAN_187,0.52727273,0.52406417,0.52406417,0.52032086,0.51443850,0.51657754,0.51764706,0.51711230,0.52085561,0.52032086,0.52032086,0.52192513,0.52139037,0.52139037,0.52032086,0.51497326,0.51497326,0.51497326,0.51818182,0.51818182
TOX_171,0.44619883,0.45263158,0.41929825,0.42807018,0.41929825,0.43099415,0.43099415,0.43450292,0.45263158,0.45497076,0.44970760,0.45497076,0.45555556,0.45614035,0.45614035,0.45614035,0.45321637,0.45204678,0.45087719,0.45672515
Yale,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667
