Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.65000000,0.67222222,0.75416667,0.69166667,0.70416667,0.68055556,0.69027778,0.73333333,0.70694444,0.71388889,0.69027778,0.72361111,0.70555556,0.71527778,0.73472222,0.73194444,0.71944444,0.70416667,0.69583333,0.69027778
CLL_SUB_111,0.53153153,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252,0.52252252
COIL20,0.47034722,0.54951389,0.55840278,0.58166667,0.59354167,0.60659722,0.64729167,0.64854167,0.66409722,0.63770833,0.64125000,0.64888889,0.67611111,0.64881944,0.63388889,0.62687500,0.65569444,0.64069444,0.65409722,0.64208333
Carcinom,0.61724138,0.59022989,0.65977011,0.68390805,0.71034483,0.70517241,0.72701149,0.72528736,0.73160920,0.70804598,0.67586207,0.69195402,0.67241379,0.72126437,0.70172414,0.70689655,0.69482759,0.67931034,0.71609195,0.69022989
GLIOMA,0.49400000,0.51400000,0.57200000,0.54400000,0.57400000,0.55800000,0.55600000,0.57200000,0.57200000,0.57600000,0.56600000,0.55200000,0.56000000,0.57800000,0.56400000,0.56200000,0.59000000,0.59400000,0.58800000,0.60200000
GLI_85,0.65529412,0.64941176,0.65294118,0.63058824,0.64235294,0.64000000,0.65647059,0.65647059,0.66117647,0.66117647,0.65647059,0.66705882,0.66117647,0.65411765,0.65529412,0.65764706,0.65411765,0.65176471,0.65764706,0.65294118
Isolet,0.24679487,0.26166667,0.26762821,0.33576923,0.40019231,0.41487179,0.41173077,0.45108974,0.49442308,0.51237179,0.51852564,0.53378205,0.55089744,0.54051282,0.56935897,0.56910256,0.55820513,0.55641026,0.58141026,0.56307692
ORL,0.34125000,0.37625000,0.42000000,0.44650000,0.46625000,0.50475000,0.50175000,0.49375000,0.51000000,0.51350000,0.53925000,0.53625000,0.53075000,0.53500000,0.51975000,0.52100000,0.54475000,0.55075000,0.54400000,0.52400000
Prostate_GE,0.59803922,0.60490196,0.60000000,0.60000000,0.58823529,0.58921569,0.58823529,0.60098039,0.60882353,0.61764706,0.62156863,0.60098039,0.60686275,0.60686275,0.60980392,0.60980392,0.60980392,0.60980392,0.60980392,0.60980392
SMK_CAN_187,0.54331551,0.53796791,0.54385027,0.54064171,0.51497326,0.54278075,0.54278075,0.52780749,0.51711230,0.52192513,0.52192513,0.52192513,0.52406417,0.52459893,0.52352941,0.52299465,0.52032086,0.52085561,0.52085561,0.51229947
TOX_171,0.43099415,0.42105263,0.41871345,0.40935673,0.40350877,0.41695906,0.40409357,0.41052632,0.42573099,0.42397661,0.42163743,0.42456140,0.42339181,0.42456140,0.42748538,0.42222222,0.40877193,0.40467836,0.41695906,0.41520468
Yale,0.35696970,0.34000000,0.34727273,0.36242424,0.36060606,0.36242424,0.38424242,0.38181818,0.40424242,0.38121212,0.39575758,0.41030303,0.40606061,0.39030303,0.38666667,0.43818182,0.43757576,0.42727273,0.41757576,0.42666667
arcene,0.55500000,0.64000000,0.60900000,0.60500000,0.61900000,0.60400000,0.63200000,0.63200000,0.63900000,0.63100000,0.62900000,0.62900000,0.62900000,0.62900000,0.62600000,0.62700000,0.62700000,0.62650000,0.64550000,0.64400000
colon,0.51451613,0.53064516,0.53225806,0.53225806,0.53225806,0.52096774,0.52419355,0.52258065,0.52741935,0.53225806,0.53870968,0.51935484,0.52580645,0.52741935,0.52419355,0.53387097,0.53387097,0.54354839,0.54677419,0.54516129
gisette,0.50000000,0.74387143,0.69871429,0.76528571,0.72245714,0.73661429,0.74361429,0.74007143,0.74077143,0.73515714,0.73491429,0.72980000,0.71554286,0.71332857,0.70924286,0.70764286,0.69548571,0.70878571,0.71177143,0.70297143
leukemia,0.68611111,0.66805556,0.69861111,0.70972222,0.67500000,0.71388889,0.73055556,0.71250000,0.72361111,0.70277778,0.68055556,0.67361111,0.68055556,0.67361111,0.66944444,0.67638889,0.69444444,0.68750000,0.68888889,0.68750000
lung,0.58128079,0.48374384,0.47487685,0.50295567,0.55073892,0.56650246,0.58078818,0.60197044,0.61970443,0.64384236,0.64236453,0.66699507,0.62610837,0.65221675,0.62019704,0.62660099,0.64187192,0.65024631,0.72463054,0.69852217
lung_discrete,0.38493151,0.46575342,0.49315068,0.48767123,0.52054795,0.56986301,0.59041096,0.57671233,0.62054795,0.67671233,0.68767123,0.66027397,0.69589041,0.61506849,0.64246575,0.62054795,0.65068493,0.65068493,0.66301370,0.71780822
