Dataset,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
ALLAML,0.87875556,0.89968889,0.96346667,0.93928889,0.94868889,0.95151111,0.95264444,0.95653333,0.96826667,0.96537778,0.96562222,0.96548889,0.97037778,0.96842222,0.97511111,0.97351111,0.97022222,0.97146667,0.97395556,0.97862222
CLL_SUB_111,0.76974567,0.81641691,0.80172210,0.83306097,0.85347920,0.85942941,0.86339586,0.86563372,0.86655387,0.86728175,0.86367797,0.86616859,0.85938215,0.86251744,0.85705459,0.85951768,0.86754533,0.87779281,0.87338684,0.87935859
COIL20,0.93538308,0.95529146,0.95675672,0.95773767,0.97377525,0.97496507,0.97737349,0.98080699,0.98272862,0.98184459,0.98383032,0.98287148,0.98557907,0.98599529,0.98644548,0.98429591,0.98943117,0.98960253,0.99026039,0.99037338
Carcinom,0.97403239,0.98439666,0.98904138,0.99000685,0.98970814,0.99049365,0.99031724,0.99105774,0.99273866,0.99056591,0.99213279,0.99130070,0.99205823,0.99180694,0.99205243,0.99202351,0.99039717,0.99205531,0.99132232,0.99233986
GLIOMA,0.75867808,0.79877480,0.81151538,0.81963294,0.83980655,0.85135417,0.84093502,0.85417163,0.85538194,0.86124256,0.84693452,0.86229167,0.85527282,0.85184772,0.86525546,0.86350694,0.86975942,0.86157490,0.87119544,0.86511657
GLI_85,0.87133333,0.87371212,0.87230303,0.88856061,0.88548485,0.88766667,0.88951515,0.89572727,0.89677273,0.90607576,0.91175758,0.90865152,0.91309091,0.91416667,0.91093939,0.92028788,0.92051515,0.92157576,0.92478788,0.92836364
Isolet,0.67355940,0.73913803,0.79136560,0.84303985,0.87793835,0.89113953,0.96566229,0.98318045,0.98666763,0.98683996,0.98847137,0.98936250,0.99000716,0.99102425,0.99141944,0.99238344,0.99274241,0.99301132,0.99272821,0.99269263
ORL,0.89793269,0.90414263,0.94310417,0.96002083,0.96271154,0.96571314,0.96951122,0.97057372,0.97224519,0.97372115,0.97362981,0.97589904,0.97984615,0.98126763,0.97996154,0.98194712,0.98202885,0.98187019,0.98145833,0.98361058
Prostate_GE,0.88080909,0.90051818,0.90531818,0.90302727,0.91075455,0.91994545,0.91379091,0.91446364,0.91851818,0.92000909,0.92064545,0.92279091,0.92374545,0.93121818,0.93662727,0.93002727,0.93533636,0.94281818,0.93775455,0.94091818
SMK_CAN_187,0.74866813,0.74604386,0.76952632,0.75761842,0.76129532,0.77482456,0.77359649,0.76898099,0.77184795,0.77787135,0.77491228,0.76733772,0.76737719,0.77505117,0.77202047,0.77114620,0.77014181,0.76756433,0.77430848,0.76853801
TOX_171,0.86066702,0.89643631,0.91891743,0.92545949,0.92742269,0.92964423,0.93442165,0.93996015,0.93762108,0.93593874,0.93972490,0.94072565,0.93858785,0.94453252,0.94451994,0.94745522,0.95227744,0.95378667,0.94972083,0.94959562
Yale,0.75538542,0.75742581,0.76406595,0.79860669,0.81418996,0.83052808,0.84510299,0.84529128,0.85114910,0.85432521,0.84780478,0.85023178,0.85187192,0.85668244,0.85741673,0.85602007,0.85608053,0.85581075,0.85759164,0.85785161
arcene,0.76926819,0.78521487,0.83382082,0.85130732,0.87462767,0.87933136,0.87858192,0.87983608,0.88499302,0.88658355,0.88810264,0.89519750,0.89973191,0.90801235,0.90854821,0.90690066,0.90953984,0.91159918,0.92294809,0.92384258
colon,0.76443750,0.71862500,0.73743750,0.77750000,0.78850000,0.80318750,0.79387500,0.79637500,0.79706250,0.79968750,0.80393750,0.81725000,0.84537500,0.84337500,0.83843750,0.85406250,0.84681250,0.85962500,0.85806250,0.84243750
gisette,0.97592118,0.98521218,0.98787453,0.98826945,0.98827259,0.98813520,0.98933371,0.98895957,0.98870629,0.98868853,0.98883731,0.98830931,0.98822992,0.98808984,0.98859596,0.98848682,0.98833671,0.98865453,0.98858316,0.98860784
leukemia,0.99062222,0.98657778,0.98560000,0.98873333,0.99448889,0.99586667,0.99177778,0.99284444,0.99564444,0.99477778,0.99568889,0.99464444,0.99388889,0.99386667,0.99168889,0.99084444,0.99224444,0.99197778,0.99097778,0.99355556
lung,0.97028072,0.98985585,0.99023175,0.98796112,0.99033775,0.99175846,0.99196668,0.99414629,0.99444469,0.99405903,0.99397226,0.99358766,0.99362893,0.99358516,0.99323866,0.99365085,0.99393271,0.99347267,0.99391973,0.99395221
lung_discrete,0.72707143,0.77185363,0.81947708,0.85989585,0.88953515,0.92605185,0.92658472,0.93037426,0.92261891,0.93651578,0.94131860,0.94627892,0.96310607,0.96406696,0.96374055,0.96262415,0.96253283,0.95499785,0.95819540,0.96016561
madelon,0.67420533,0.85282737,0.88297322,0.90951124,0.94213092,0.95022914,0.94757219,0.94538521,0.93910695,0.93893654,0.93405976,0.93078550,0.93549112,0.93300488,0.93316568,0.92995976,0.92606420,0.92332071,0.91998077,0.92138240
orlraws10P,0.97144444,0.97941667,0.98805556,0.99316667,0.99525000,0.99647222,0.99683333,0.99636111,0.99686111,0.99736111,0.99788889,0.99783333,0.99772222,0.99827778,0.99822222,0.99794444,0.99833333,0.99752778,0.99791667,0.99808333
pixraw10P,0.99233333,0.99302778,0.99366667,0.99380556,0.99441667,0.99569444,0.99316667,0.99466667,0.99469444,0.99636111,0.99516667,0.99608333,0.99572222,0.99686111,0.99650000,0.99669444,0.99750000,0.99686111,0.99588889,0.99536111
warpAR10P,0.82357428,0.84375634,0.84733243,0.86130254,0.87032880,0.87130435,0.87851721,0.88377536,0.88161775,0.88641395,0.88733424,0.89107971,0.91367029,0.92326993,0.92953533,0.93027264,0.94034511,0.94447101,0.94636594,0.94973188
warpPIE10P,0.85744271,0.91445455,0.92469477,0.94592329,0.94781344,0.94911102,0.95063546,0.95194744,0.97173122,0.97660903,0.97901014,0.98066650,0.97940082,0.98081426,0.97792034,0.97888521,0.97965679,0.97928531,0.97984257,0.97979218
